Date,Open,High,Low,Close,Volume,ema_fast,ema_slow,atr,regime,signal,equity_buyhold,equity_trade
2017-02-08,198.20214413364334,198.591723757318,197.65672473442734,198.4618682861328,51566200,194.8479985240148,186.65882299470334,1.2206852597157467,True,1,116338.78544798798,99534.056435204
2017-02-09,198.46190780053314,199.9423133072741,198.46190780053314,199.63931274414062,65955200,195.03589319931385,186.7879820966878,1.2398555049263291,True,1,117029.00598939494,99534.056435204
2017-02-10,199.98564780056523,200.65227032540204,199.6566628539997,200.4271697998047,66015900,195.24731581109782,186.9236954071666,1.2169787896872464,True,1,117490.84953523135,99534.056435204
2017-02-13,200.9205979005419,201.77768379351835,200.89462680167486,201.51795959472656,55182100,195.4932234104558,187.06891196624682,1.1940968727367403,True,1,118130.27292177989,99534.056435204
2017-02-14,201.33613303028443,202.33174017984953,200.98984293224817,202.3230743408203,71109000,195.76106070184267,187.22069467644158,1.1681248639158557,True,1,118602.23296385593,99534.056435204
2017-02-15,202.1066510623794,203.569751247365,202.05470886577277,203.37928771972656,86785800,196.059814702544,187.38147669677278,1.2330545007004718,True,1,119221.38757898181,99534.056435204
2017-02-16,203.4053387694777,203.58714973918558,202.4530339670894,203.2062225341797,84722400,196.34006599005914,187.53893685435892,1.2627367265594225,True,1,119119.93638503848,99534.056435204
2017-02-17,202.5395325733972,203.52647399902344,202.5222141034397,203.52647399902344,77204100,196.62188591197932,187.69801682594763,1.1761616148197862,True,1,119307.66850093364,99534.056435204
2017-02-21,203.89872750301518,204.9116399244706,203.89006166386557,204.73849487304688,88946100,196.94018430260942,187.86757382144117,1.1959488747498577,True,1,120018.15781376326,99534.056435204
2017-02-22,204.33159915286677,204.78177364986763,204.16710672852687,204.5566864013672,62115200,197.23887065942347,188.033634643132,1.1378205455776111,True,1,119911.58128618127,99534.056435204
2017-02-23,205.07616330275954,205.09346856342964,203.93338201264498,204.6952362060547,74615900,197.53127715144822,188.19942172336008,1.1415307146775535,True,1,119992.79948764534,99534.056435204
2017-02-24,203.84678137722443,204.9982018915402,203.8034918126732,204.95492553710938,82381600,197.82240061755257,188.36614315434267,1.1167977038684305,True,1,120145.02994697542,99534.056435204
2017-02-27,204.86841606414285,205.4484594380092,204.61735764057752,205.2753143310547,56515400,198.11467174357227,188.53439361381245,1.126697032129901,True,1,120332.84256549316,99534.056435204
2017-02-28,204.89433647036128,205.1367422021414,204.3316117094692,204.72119140625,96961900,198.37375094603024,188.69545627841384,1.1359760579526608,True,1,120008.0144833161,99534.056435204
2017-03-01,206.38338557496067,208.05426762849893,206.36606710737806,207.58676147460938,149158200,198.73504547656276,188.88342946444564,1.3072672864782524,True,1,121687.81798535908,99534.056435204
2017-03-02,207.3962919788979,207.4049578174993,206.2275530481285,206.2794952392578,70246000,199.03090625157043,189.05652464628457,1.298607529716794,True,1,120921.49563139083,99534.056435204
2017-03-03,206.1929586627659,206.57388575648002,205.81203156905175,206.40939331054688,81974300,199.3202586852558,189.229190006128,1.2806715730144265,True,1,120997.64216763132,99534.056435204
2017-03-06,205.61292784193253,206.14968157369094,205.1887111509511,205.79473876953125,55391500,199.5741598650313,189.39402133710715,1.271397870577435,True,1,120637.33031836085,99534.056435204
