Price,Open,High,Low,Close,Volume,ema_fast,ema_slow,signal,position,return,strategy_return,equity_buyhold,equity_strategy
Ticker,SPY,SPY,SPY,SPY,SPY,,,,,,,,
Date,,,,,,,,,,,,,
2018-04-06,233.41761973833164,234.91511121117597,228.61492226371996,230.13902282714844,179521200,237.24547883508686,228.31261253620607,1,1.0,-0.022285884571400905,-0.022285884571400905,1.349080033918443,1.163147291935585
2018-04-09,231.6011239847675,234.67590761700131,230.33400106634517,231.2732696533203,105442900,237.01127455344897,228.34207181100325,1,1.0,0.004928528904999174,0.004928528904999174,1.3557290138607674,1.168879896984661
2018-04-10,234.17080058178396,235.73922268005245,233.02774537327005,234.95057678222656,103529000,236.93046287614612,228.40782807937364,1,1.0,0.015900268692609965,0.015900268692609965,1.3772854694555208,1.1874654014161075
2018-04-11,233.46195522709047,235.3848139030713,233.3910787650017,233.71893310546875,91140200,236.804520532198,228.4606748955537,1,1.0,-0.005242139404915802,-0.005242139404915802,1.37006554702427,1.1812405422433698
2018-04-12,235.04806408121883,236.58987709883664,234.87083238279263,235.64173889160156,68890500,236.75892125217462,228.5321282686487,1,1.0,0.008227000528301831,0.008227000528301831,1.3813370770034468,1.1909586088084576
2018-04-13,236.95318138411224,237.068379283054,233.9404318256607,234.95057678222656,85079200,236.6880057827649,228.5959934279878,1,1.0,-0.002933105623078691,-0.002933105623078691,1.3772854694555208,1.1874654014161075
2018-04-16,236.58986064745943,237.65319668055596,235.7657900947769,236.88226318359375,63405300,236.6956237200523,228.6784438733172,1,1.0,0.00822167124602391,0.00822167124602391,1.3886090577973098,1.1972283515625786
2018-04-17,238.65445541746945,240.01906358941528,238.14052683003248,239.41651916503906,64682000,236.80232550220867,228.78529039363286,1,1.0,0.010698377951080085,0.010698377951080085,1.4034649223239186,1.2100367529613436
2018-04-18,239.85961629528467,240.40012703100422,239.13300415456106,239.5937957763672,57303900,236.9117949247247,228.892837710874,1,1.0,0.0007404527137324646,0.0007404527137324646,1.4045041217342817,1.2109327279587898
2018-04-19,238.9380388552426,239.1418525961378,237.22786390477262,238.26461791992188,77655900,236.96484680688928,228.98608925524266,1,1.0,-0.005547630530825409,-0.005547630530825409,1.3967124517878786,1.20421492058639
2018-04-20,238.19373380951524,238.41525992086977,235.35818876747246,236.24429321289062,99953100,236.93658980320308,229.05831019014465,1,1.0,-0.008479331613182484,-0.008479331613182484,1.3848692637409081,1.1940039829411957
2018-04-23,236.82024592274615,237.37849596326296,235.12778345007484,236.20883178710938,65558000,236.9080502731602,229.12945965877117,1,1.0,-0.00015010489903899416,-0.00015010489903899416,1.3846613880798921,1.1938247570938842
2018-04-24,237.2367052308175,237.4582312976533,231.52132188975162,233.0277099609375,112885500,236.75588006483775,229.16824821899175,1,1.0,-0.013467412721633432,-0.013467412721633432,1.3660135816869103,1.1777470263727972
2018-04-25,232.96570250419904,234.0467509142183,231.14032967049164,233.60369873046875,103840900,236.6322651105488,229.21238205492685,1,1.0,0.0024717608460720353,0.0024717608460720353,1.3693900405733266,1.1806581353591632
2018-04-26,234.6315553277885,236.81136424267106,234.188503196371,235.97842407226562,67731900,236.60662428551808,229.2797058560944,1,1.0,0.010165615333586064,0.010165615333586064,1.3833107329674388,1.1926602518036935
2018-04-27,236.5898697805221,236.8911420251191,235.26071320872143,236.19998168945312,57053600,236.59067751704495,229.34856432209799,1,1.0,0.0009388892991319953,0.0009388892991319953,1.3846095086119963,1.193780027751612
2018-04-30,236.8202555733384,237.3785056366043,234.3125651370421,234.3834686279297,82182300,236.50412030570712,229.39866287240477,1,1.0,-0.007690572406189755,-0.007690572406189755,1.373961068931717,1.184599176011125
2018-05-01,233.8163673144759,234.90628547835206,232.2568148930129,234.79995727539062,74203400,236.4372903829496,229.45240709532007,1,1.0,0.0017769540228200764,0.0017769540228200764,1.3764025345803534,1.1867041542823673
2018-05-02,234.60503815407498,235.42023915791754,232.83282913835728,233.22271728515625,86368900,236.31122869284007,229.48992261959705,1,1.0,-0.006717377671344615,-0.006717377671344615,1.3671567189277813,1.178732614293899
2018-05-03,232.3896794314137,233.36437234790844,229.54526568392686,232.7086639404297,136311500,236.16995164372594,229.52194989642126,1,1.0,-0.0022041306726481302,-0.0022041306726481302,1.3641433268692758,1.176134533583883
2018-05-04,231.73402654809848,236.40381431678733,231.4061722275459,235.72149658203125,91222100,236.1523651707183,229.5836369281189,1,1.0,0.012946800478270237,0.012946800478270237,1.381804618346016,1.191361712725797
2018-05-07,236.49241514218292,237.49369039421902,235.80122775346544,236.5189971923828,55304900,236.1667428970581,229.65264548796233,1,1.0,0.0033832324243454615,0.0033832324243454615,1.3864795845349145,1.1953923663014145
2018-05-08,236.14682144782418,236.88227619786133,234.9505751053087,236.5189971923828,67499200,236.1805567909924,229.72096739546902,1,1.0,0.0,0.0,1.3864795845349145,1.1953923663014145
2018-05-09,237.19241354599637,239.13298429824508,236.66961520769442,238.8051300048828,59666100,236.2834812307528,229.81135707317463,1,1.0,0.009665747105465972,0.009665747105465972,1.3998809455659205,1.2069467266058886
2018-05-10,239.5494523434519,241.36598252854432,239.44312414564342,241.03810119628906,72063900,236.46993691567582,229.92306596992205,1,1.0,0.009350599760401312,0.009350599760401312,1.4129706720001196,1.2182324023785067
2018-05-11,241.16216067052423,242.03939531467498,240.64820500940436,241.77357482910156,59871500,236.67792271620232,230.04098148095866,1,1.0,0.003051275417298216,0.003051275417298216,1.417282034676957,1.2219495649604404
2018-05-14,242.20771744034602,242.86342589134986,241.33932559412833,241.88873291015625,54790600,236.88226821400443,230.15886955488105,1,1.0,0.00047630549011024037,0.00047630549011024037,1.4179570938911084,1.2225315862468689
2018-05-15,240.65708287905954,240.67479523144647,239.27476222361628,240.222900390625,87036100,237.01327339740132,230.25900916518697,1,1.0,-0.006886771861961738,-0.006886771861961738,1.40819194687543,1.2141122901183445
2018-05-16,240.2583998932697,241.6938849329642,240.23179079676117,241.23309326171875,53942600,237.17875652933535,230.36820403181915,1,1.0,0.004205231347432337,0.004205231347432337,1.4141137197936324,1.2192179131800531
2018-05-17,240.96717153998782,242.11025349755755,240.24942932149725,241.02920532226562,56536400,237.32975452121497,230.47428364664947,1,1.0,-0.0008451905859861997,-0.0008451905859861997,1.412918524190149,1.2181874416775675
2018-05-18,240.6836593518876,241.04696538059724,240.07224518671268,240.4266815185547,64368000,237.4512026387577,230.57331248119579,1,1.0,-0.0024997958355517103,-0.0024997958355517103,1.4093865163474046,1.2151422217839405
2018-05-21,241.9153446542813,242.7748669107104,241.52545659723572,242.2343292236328,58025900,237.63877623032144,230.68934249853348,1,1.0,0.007518498752554725,0.007518498752554725,1.41998298711243,1.2242782670625996
2018-05-22,242.7571594619324,243.0141373155635,241.2330587770431,241.5609130859375,52966400,237.79258551877697,230.79751733024895,1,1.0,-0.0027800194128290157,-0.0027800194128290157,1.4160354068423706,1.2208747497134609
2018-05-23,240.28493542189534,242.2520882173328,240.12541608255538,242.22547912597656,64694200,237.9664244837652,230.911228392893,1,1.0,0.0027511323398692333,0.0027511323398692333,1.4199311076445345,1.2242335377203273
2018-05-24,241.82674884888,242.10143904249645,239.93934219858906,241.72926330566406,76043800,238.11398679050635,231.01887053132856,1,1.0,-0.002048569878375317,-0.002048569878375317,1.4170222795480458,1.2217256097708566
2018-05-25,241.15330505371094,241.7824316008058,240.64821905987307,241.15330505371094,56374800,238.23317574200456,231.11971067582988,1,1.0,-0.0023826583677823976,-0.0023826583677823976,1.4136459995563466,1.218814655023602
2018-05-29,239.5228888169118,240.28495269640374,237.26333331346677,238.3798065185547,115908600,238.23892596853594,231.19195043545898,1,1.0,-0.011500976669337026,-0.011500976669337026,1.3973876898967474,1.2047970961119296
2018-05-30,239.6912457387782,242.00396529617555,239.62036928351492,241.5609130859375,69678400,238.36919997313993,231.29512419317518,1,1.0,0.013344698168194835,0.013344698168194835,1.4160354068423706,1.2208747497134609
2018-05-31,241.15329441879712,241.4545666540037,239.47857125224309,240.08111572265625,93519900,238.43633392410135,231.38254699446355,1,1.0,-0.006125980169460643,-0.006125980169460643,1.4073608020208002,1.213395695207321
2018-06-01,241.38372017049937,242.73945891811562,241.31281667002565,242.4381866455078,71258400,238.59326932494082,231.49255335915058,1,1.0,0.009817810600207588,0.009817810600207588,1.4211780038211965,1.2253085843259737
2018-06-04,243.26223359773354,243.84706573171275,243.0229951509164,243.590087890625,45385200,238.78922299418335,231.61292683707572,1,1.0,0.004751319340634552,0.004751319340634552,1.4279304743572365,1.2311304167009272
2018-06-05,243.7229362577659,244.14827598587357,242.95202997199482,243.7672576904297,51135000,238.98444004109498,231.733865452532,1,1.0,0.0007273276237915738,0.0007273276237915738,1.4289690476360903,1.2320258518614837
2018-06-06,244.37872859085644,245.91167182426324,243.75844472323217,245.8053436279297,62732200,239.25192645626498,231.87388016074493,1,1.0,0.008360786254929531,0.008360786254929531,1.440916352408286,1.242326556669445
2018-06-07,246.2927337819607,246.58513634150475,244.86609160736845,245.77877807617188,72969400,239.50788142175153,232.01223735393327,1,1.0,-0.00010807556648573247,-0.00010807556648573247,1.4407606245572409,1.2421922915230728
2018-06-08,245.31793376954582,246.55847414304725,245.14957182152577,246.50531005859375,72139700,239.7822903879022,232.1564470325866,1,1.0,0.002956040338831567,0.002956040338831567,1.4450195710820322,1.2458642620454006
2018-06-11,246.7269237464425,247.55099438999352,246.61172584194927,246.833251953125,58892500,240.05879868457762,232.3024848924925,1,1.0,0.0013303644227919964,0.0013303644227919964,1.4469419737096378,1.2475217155352538
2018-06-12,247.2496191127991,247.51543951875726,246.50529493436596,247.15216064453125,72329000,240.3369697418307,232.45024286017448,1,1.0,0.0012920005261964906,0.0012920005261964906,1.4488114235010465,1.249133514248167
2018-06-13,247.3914094064436,247.6483871708361,246.1597117096583,246.363525390625,79070600,240.5733052574697,232.58868348236803,1,1.0,-0.0031908895793166803,-0.0031908895793166803,1.444188426227402,1.2451476671343773
2018-06-14,247.23197959252295,247.51551242848072,246.39016965610276,246.98387145996094,77097600,240.8247000105086,232.73191918363761,1,1.0,0.002518011009756238,0.002518011009756238,1.4478249085848052,1.248282962668994
2018-06-15,246.1970648851471,247.00704400916138,245.08446067576304,246.66880798339844,120041600,241.0538807153278,232.870594694083,1,1.0,-0.0012756439305129375,-0.0012756439305129375,1.4459779995277235,1.2466905980841025
2018-06-18,245.20907272712458,246.28609322301284,244.72844723773625,246.16146850585938,52917600,241.25417827574083,233.0028421946977,1,1.0,-0.0020567638109039166,-0.0020567638109039166,1.4430039643069317,1.244126449978569
2018-06-19,243.88286190413737,245.44050791994846,243.46452160193476,245.21798706054688,97531500,241.40962175749794,233.12438592470616,1,1.0,-0.0038327746866282375,-0.0038327746866282375,1.437473255239832,1.2393579936141264
2018-06-20,245.90330563093215,246.30385398465788,245.29805550088216,245.63629150390625,53785500,241.57537351225906,233.24888249763353,1,1.0,0.0017058473090560966,0.0017058473090560966,1.4399253651241228,1.2414721491124903
2018-06-21,245.62737990969782,245.6451989601407,243.59799107183375,244.096435546875,71061400,241.67423869008715,233.35681834886978,1,1.0,-0.006268845485345453,-0.006268845485345453,1.43089869549973,1.2336895520353444
2018-06-22,245.3603160342222,245.4760311858913,244.31890683238137,244.5414276123047,54898500,241.7866774713506,233.46810799328208,1,1.0,0.001823017466161314,0.001823017466161314,1.4335072488139335,1.2359385896365256
2018-06-25,243.3843755784833,243.544584050589,239.52141738187942,241.2125701904297,137854200,241.7641634603341,233.54516731862685,1,1.0,-0.013612652278911841,-0.013612652278911841,1.41399341309653,1.219114187377715
2018-06-26,241.78223874502882,242.6011001631915,241.0256625133535,241.7466278076172,68547400,241.76347578767854,233.6267738906566,1,1.0,0.0022140538395900577,0.0022140538395900577,1.4171240706419514,1.2218133718251774
2018-06-27,242.3340416521081,243.76706245299874,239.59257040048385,239.743896484375,105110700,241.6842765993137,233.6876407821364,1,1.0,-0.008284422998594887,-0.008284422998594887,1.405384015399263,1.211691353027638
2018-06-28,239.69045529332047,241.8800518367325,238.97837260546245,241.11459350585938,76650500,241.66193608584493,233.76154080923814,1,1.0,0.005717338549946049,0.005717338549946049,1.413419071607983,1.2186190027109394
2018-06-29,242.20950460864097,243.5802407303948,241.34612257368573,241.4618377685547,97592500,241.65408909301001,233.8381606794801,1,1.0,0.0014401627775668668,0.0014401627775668668,1.415454625144016,1.2203740124386793
2018-07-02,239.8864290017805,242.13833932255923,239.6460890560819,241.9781036376953,63554800,241.6667955457428,233.91915513677577,1,1.0,0.002138084733851242,0.002138084733851242,1.4184809870694957,1.222983275484263
2018-07-03,242.87701552895638,242.97493881270262,240.69632783341322,241.12355041503906,42187100,241.64549181512697,233.99084066193262,1,1.0,-0.0035315311997640153,-0.0035315311997640153,1.4134715772073876,1.2186642718901008
2018-07-05,242.25398389453534,243.1529495572428,241.176963543233,243.09063720703125,56925900,241.70216418343696,234.08138590118736,1,1.0,0.008158003598596197,0.008158003598596197,1.425002683420759,1.2286061394056609
2018-07-06,243.11743068757994,245.52063994305368,242.73467412208674,245.14682006835938,66493700,241.83724872794375,234.1914897237463,1,1.0,0.008458502906374621,0.008458502906374621,1.4370560727600652,1.2389983080066134
2018-07-09,246.15252335938294,247.40754405977805,246.10803006008965,247.35414123535156,50550400,242.05359745372445,234.3224613805782,1,1.0,0.009004078316727337,0.009004078316727337,1.4499954381847255,1.2501543458061977
2018-07-10,247.80810004374746,248.34215546765856,247.51435733716212,248.24423217773438,51966800,242.29636744290133,234.46098646313698,1,1.0,0.003598447707151564,0.003598447707151564,1.4552131709446416,1.2546529608454495
2018-07-11,246.68655275347314,247.47873983757296,246.12579599294108,246.4284210205078,77054700,242.45840875967022,234.5800654139566,1,1.0,-0.007314615696394133,-0.007314615696394133,1.4445688458428505,1.245475656604522
2018-07-12,247.69236440214056,248.71595470154313,247.08711431453372,248.6625518798828,60124700,242.70170848987465,234.72018965739866,1,1.0,0.009066043803401591,0.009066043803401591,1.4576653702762912,1.2567671934633688
2018-07-13,248.48457864508407,249.16102351432795,248.0306274482482,248.8583984375,48216000,242.94314731135015,234.86086835172804,1,1.0,0.0007875997255581968,0.0007875997255581968,1.4588134271218764,1.2577570229600312
2018-07-16,248.9029208192859,249.04531025155845,248.1908378419825,248.63587951660156,48201000,243.1663917115561,234.99793313943823,1,1.0,-0.0008941587758161118,-0.0008941587758161118,1.457509016293737,1.2566323884801072
2018-07-17,247.86148085936964,250.03328613741144,247.8080780380395,249.6416473388672,52315500,243.42032330478398,235.14364173843754,1,1.0,0.004045143541716589,0.004045143541716589,1.4634048494779912,1.2617156468706794
2018-07-18,249.7217369705986,250.2735842008689,249.27669537674407,250.16677856445312,44593500,243.6848901777122,235.2931256869551,1,1.0,0.0021035401391704678,0.0021035401391704678,1.4664831803187248,1.2643697163780914
2018-07-19,249.49922073932495,249.88194999787956,248.74264458329083,249.22329711914062,61412100,243.90208260678781,235.43173435792212,1,1.0,-0.003771409819987026,-0.003771409819987026,1.460952471251625,1.2596012600136488
2018-07-20,249.0186113227264,249.65059006448786,248.7782985947816,248.93850708007812,82337700,244.09958944887762,235.5661301064013,1,1.0,-0.0011427103419081597,-0.0011427103419081597,1.4592830257536895,1.2581619006271507
2018-07-23,248.73368292700573,249.60594680441122,248.38653754978716,249.4012451171875,47047600,244.30749751430156,235.70379294232953,1,1.0,0.0018588447506056038,0.0018588447506056038,1.4619956063457595,1.2605006282715434
2018-07-24,250.8166077255917,251.50196216165705,249.78410772680925,250.6563720703125,68026900,244.5564729870863,235.85257482420002,1,1.0,0.005032560894133731,0.005032560894133731,1.4693531882616506,1.2668441744404138
2018-07-25,250.407097853882,253.1129584216084,250.3626045585958,252.79254150390625,78882900,244.87945606617728,236.02113170658518,1,1.0,0.008522302528956027,0.008522302528956027,1.4818754606539024,1.2776406037520405
2018-07-26,252.07156947083945,252.8815212675598,251.97364619539587,252.1961669921875,57919500,245.16638590641298,236.18207733131754,1,1.0,-0.002359145994461742,-0.002359145994461742,1.4783795000966096,1.2746264630393371
2018-07-27,252.5254686168533,252.62339188267674,249.5615038465736,250.48719787597656,76768700,245.37504519933705,236.3244168392246,1,1.0,-0.0067763484932896745,-0.0067763484932896745,1.4683614853986195,1.2659891499270133
2018-07-30,250.56729942034667,250.7275078574232,248.6535990458272,249.17877197265625,63742500,245.5242109551535,236.45232087040304,1,1.0,-0.0052235240539844074,-0.0052235240539844074,1.4606914638596955,1.2593762251502862
2018-07-31,249.9442862194281,251.0212793934621,249.56155692430997,250.40711975097656,68570500,245.71569757459756,236.59117459060778,1,1.0,0.004929584364654849,0.004929584364654849,1.467892065661523,1.265584426499005
2018-08-01,250.61191515805257,251.119269286534,249.33910223630593,249.9888458251953,53853300,245.88327201579747,236.72448475214597,1,1.0,-0.0016703755316430646,-0.0016703755316430646,1.465440134671949,1.2634704252397526
2018-08-02,248.6803818607328,251.51972254776774,248.47565292657882,251.3506317138672,63426400,246.09767827846687,236.87001855276011,1,1.0,0.005447386599096937,0.005447386599096937,1.4734229536233399,1.2703530371025589
2018-08-03,251.47521671869276,252.4810151260344,251.29718920541316,252.4276123046875,53935400,246.3459109853775,237.02482048064,1,1.0,0.004284773757984084,0.004284773757984084,1.4797362376294365,1.2757962124593112
2018-08-06,252.46327959838405,253.66487051011052,252.07164071228962,253.35336303710938,39400900,246.62071302662187,237.18729354090337,1,1.0,0.0036673909164282037,0.0036673909164282037,1.4851630088660284,1.280475055900098
2018-08-07,254.02088109024493,254.57272837941383,253.8873468672899,254.18997192382812,43196600,246.91754670886527,237.35647442033547,1,1.0,0.0033021424175696534,0.0033021424175696534,1.4900672286346102,1.2847033668968255
2018-08-08,254.02092098120858,254.48375458215202,253.62037257581434,254.0832061767578,42114600,247.19855296250813,237.52290956219042,1,1.0,-0.0004200234425546512,-0.0004200234425546512,1.489441365467601,1.284163761366
2018-08-09,254.14546889668884,254.53710769914375,253.60253115334933,253.7360382080078,35717000,247.45492493291988,237.6842342253329,1,1.0,-0.0013663554312538517,-0.0013663554312538517,1.4874062591683603,1.2824091372360382
2018-08-10,252.29412725120736,252.83706503663979,251.32391253137166,252.03599548339844,77076000,247.63457475842884,237.82703781994053,1,1.0,-0.006700044410781425,-0.006700044410781425,1.477440571175058,1.2738169390637648
2018-08-13,252.31198519153247,252.926145014542,250.79883229013626,251.0925750732422,65732900,247.77018261391171,237.9590332154958,1,1.0,-0.0037431971109792572,-0.0037431971109792572,1.471910219897392,1.269048791177545
2018-08-14,251.8223312533891,252.93493516660482,251.43069250288266,252.69459533691406,43842000,247.96329683834318,238.10565572416664,1,1.0,0.0063801976749195966,0.0063801976749195966,1.4813012980600717,1.2771455733243755
2018-08-15,251.34176423283438,251.48418084174043,249.36577792444783,250.80770874023438,102925400,248.07484240312323,238.2320443113912,1,1.0,-0.007467063528461826,-0.007467063528461826,1.4702403271626643,1.2676090461932685
2018-08-16,252.24954750407107,253.70929684026729,252.21393657404215,252.83700561523438,69967900,248.26159390163738,238.37736730943942,1,1.0,0.008091046663568857,0.008091046663568857,1.4821361102563981,1.2778653301371803
2018-08-17,252.63228452166726,254.1721381255865,252.22285388482632,253.7270965576172,65618500,248.4759273391268,238.53010093379942,1,1.0,0.0035204140320239663,0.0035204140320239663,1.4873538430163142,1.2823639451764322
2018-08-20,254.1810363065701,254.53706411242183,253.7270852352804,254.27005004882812,39807500,248.70314783754645,238.6867173429042,1,1.0,0.002139911340086842,0.002139911340086842,1.4905366483717066,1.2851080903248338
2018-08-21,254.7863508387538,255.7298369867087,254.30569823933934,254.866455078125,67272000,248.9448461607064,238.84770975818003,1,1.0,0.002345557525089248,0.002345557525089248,1.4940327878237163,1.2881223852766481
2018-08-22,254.45698667743804,255.24026423066772,254.1899454225552,254.71511840820312,44993300,249.17113134688273,239.00559442136435,1,1.0,-0.0005937881070912088,-0.0005937881070912088,1.4931456489227022,1.287357513523793
2018-08-23,254.53720742972888,255.40058960571682,254.05655468144803,254.3769989013672,49204900,249.37528301568605,239.15854371967285,1,1.0,-0.0013274418454191084,-0.0013274418454191084,1.4911635849070166,1.2856486212903266
2018-08-24,254.95551735340322,256.05032982616115,254.9021145169948,255.9079132080078,57487400,249.63146459185555,239.32520411259162,1,1.0,0.006018289048351555,0.006018289048351555,1.500137838379363,1.2933860263078665
2018-08-27,257.1094561160947,258.0351503794089,256.94924763682513,257.9283447265625,57072400,249.95683244027543,239.51030998934755,1,1.0,0.007895150615809365,0.007895150615809365,1.511981652557843,1.3035975037899503
2018-08-28,258.3912484889667,258.49808133403,257.59017871175786,258.05303955078125,46943500,250.2743307583345,239.69481476110312,1,1.0,0.0004834475418005191,0.0004834475418005191,1.5127126163710194,1.304227724798655
2018-08-29,258.26658129251797,259.67290099667093,258.0262685730959,259.4414978027344,61485500,250.6338275051737,239.89129916947758,1,1.0,0.005380515007186615,0.005380515007186615,1.5208517893049642,1.3112451416447228
2018-08-30,258.9607489191948,259.33456856597655,257.7947423679847,258.3910827636719,61229500,250.93803359374226,240.07537661817605,1,1.0,-0.004048754913761665,-0.004048754913761665,1.5146942331499125,1.3059362314343426
2018-08-31,257.98174520392143,258.84512710748453,257.49221024510393,258.40008544921875,66140800,251.23066307827077,240.25771202943022,1,1.0,3.484131669950763e-05,3.484131669950763e-05,1.5147470070913926,1.3059817319721714
2018-09-04,257.9817185000483,258.3110449469662,256.94921870016407,257.95501708984375,57594400,251.49436323558737,240.43380461709603,1,1.0,-0.0017224002020017615,-0.0017224002020017615,1.5121380065403969,1.303732308773212
2018-09-05,257.59900870202284,257.8037376378542,256.2460918774304,257.2607727050781,72452400,251.72049694027328,240.60123713538442,1,1.0,-0.002691338949704636,-0.002691338949704636,1.508068330626066,1.3002235232306223
2018-09-06,257.36750162884334,257.670126598212,255.4538285548832,256.486328125,65909900,251.90739228085081,240.75929774224628,1,1.0,-0.0030103484955552595,-0.0030103484955552595,1.5035285193957713,1.2963093973035795
2018-09-07,255.43606784151376,256.967011920124,255.1957280106459,255.9879150390625,73524800,252.06741278117286,240.91082627256287,1,1.0,-0.0019432345169470011,-0.0019432345169470011,1.500606810879667,1.2937903641380963
2018-09-10,257.0026531248247,257.2696944228935,256.2371944960402,256.4330139160156,50210900,252.2386128256765,241.06527590085594,1,1.0,0.0017387495690379673,0.0017387495690379673,1.5032159903253794,1.296039941576167
2018-09-11,255.78323104309095,257.72360609871987,255.43611268438386,257.278564453125,50530500,252.43625798753723,241.22660215510737,1,1.0,0.003297354440432221,0.003297354440432221,1.5081726262460076,1.3003134446325006
2018-09-12,257.2874785222966,257.9461314771901,256.5487213293637,257.34088134765625,59810800,252.6285961585223,241.38694324160042,1,1.0,0.00024221564926607542,0.00024221564926607542,1.508537929257879,1.3006284008977418
2018-09-13,258.40911288179416,259.0499742486373,258.1242795713751,258.863037109375,51034200,252.8730840389479,241.56083472287182,1,1.0,0.0059149395686664,0.0059149395686664,1.5174608399464806,1.3083215392903431
2018-09-14,259.06770973673133,259.2546196720976,258.124223369196,258.9075012207031,55079900,253.1097278499971,241.7334383696164,1,1.0,0.0001717669383185516,0.0001717669383185516,1.5177214895489766,1.3085462656754832
2018-09-17,258.8539844328915,258.88956820088225,257.26072801190054,257.5366516113281,68244000,253.28333270338265,241.89068427251902,1,1.0,-0.005294746590622901,-0.005294746590622901,1.5096855388666721,1.3016178447966256
2018-09-18,257.75031703400083,259.53048368215195,257.7236156208061,258.93414306640625,61930400,253.50493310977575,242.06027092718458,1,1.0,0.005426378910863505,0.005426378910863505,1.5178776646368137,1.3086809164196336
2018-09-19,258.9875316714344,259.62839271610574,258.8629069745772,259.2100524902344,49080600,253.72866328155845,242.23091551985175,1,1.0,0.0010655582943241981,0.0010655582943241981,1.5194950517721368,1.3100753922247483
2018-09-20,260.47389387174013,261.63099086965786,259.2277559808422,261.310546875,100360600,254.02599204992873,242.42076259801243,1,1.0,0.00810344492656112,0.00810344492656112,1.5318081962403545,1.3206915160152846
2018-09-21,262.05536735345197,262.1716063167358,260.91090471565553,261.07183837890625,105479700,254.30229974910432,242.60634544160342,1,1.0,-0.0009135050190222094,-0.0009135050190222094,1.5304088817649095,1.3194850576868244
2018-09-24,260.4908040237482,260.6338653373801,259.6235135690867,260.2046813964844,53409600,254.5337656960604,242.78145326205,1,1.0,-0.003321526319370105,-0.003321526319370105,1.5253255883847296,1.3151023533397022
2018-09-25,260.6606024229196,260.7678915515337,259.7217952613995,259.96319580078125,44370000,254.74668452369653,242.9524158743757,1,1.0,-0.0009280601502137387,-0.0009280601502137387,1.5239099944900485,1.3138818592521153
2018-09-26,260.1062374002069,261.2953948672929,258.76506882164716,259.185302734375,79739700,254.92074798293882,243.11393713666428,1,1.0,-0.002992319985950509,-0.002992319985950509,1.5193499681567462,1.3099503043054974
2018-09-27,259.6591955080974,261.00036416052205,259.38202283615465,259.9095458984375,59249500,255.11638711687996,243.28105762185606,1,1.0,0.002794306453420825,0.002794306453420825,1.5235954975777712,1.313610706894479
2018-09-28,259.28362850143293,260.4370410590694,259.24788365388963,259.93634033203125,70091400,255.30540489002317,243.44678182792748,1,1.0,0.0001030913793531596,0.0001030913793531596,1.5237525671391927,1.3137461288341856
2018-10-01,261.17915629063265,261.91233499670744,260.16883221360126,260.83941650390625,62078900,255.5224249533127,243.61984286947953,1,1.0,0.0034742205369262535,0.0034742205369262535,1.5290464196011417,1.3183103726152887
2018-10-02,260.6874084472656,261.40268745084893,260.3118965205351,260.6874084472656,47258200,255.7249733256246,243.7896693926416,1,1.0,-0.0005827649006351354,-0.0005827649006351354,1.5281553450163563,1.3175421076019853
2018-10-03,261.742459694007,262.1626936205967,260.4728353446648,260.8304748535156,64694600,255.92518907181642,243.95922964598364,1,1.0,0.000548804436325323,0.000548804436325323,1.5289940034490956,1.3182651805556826
2018-10-04,260.3476475116369,260.40129207386383,257.2003816210279,258.7919006347656,111545900,256.03760913310856,244.10681841204118,1,1.0,-0.007815705660524808,-0.007815705660524808,1.51704383636143,1.307962007921941
2018-10-05,259.0153999780595,259.53397311738513,255.9128291384374,257.3434143066406,105951700,256.0888171791294,244.238525833878,1,1.0,-0.005597108427938258,-0.005597108427938258,1.5085527775193797,1.300641202743978
2018-10-08,256.6549303576028,257.7010537771558,255.26906717705305,257.3434143066406,87742200,256.1380170664828,244.3689227341045,1,1.0,0.0,0.0,1.5085527775193797,1.300641202743978
2018-10-09,256.9590034550066,258.2733226301009,256.4046307868371,256.9679260253906,74339000,256.17056251585177,244.49428595093323,1,1.0,-0.0014590941923331435,-0.0014590941923331435,1.5063516569228732,1.2987434447187451
2018-10-10,256.45832288565384,256.52986717887353,248.45603093088235,248.83154296875,214731000,255.88275782773013,244.53744273718019,1,1.0,-0.031663029633654305,-0.031663029633654305,1.45865599977102,1.2576212925421013
2018-10-11,247.7407004483755,249.3679918846898,241.7322628487269,243.3506317138672,274840500,255.3913019016963,244.5256336722716,1,1.0,-0.022026593531878524,-0.022026593531878524,1.4265267769612278,1.2299201795142407
2018-10-12,247.4635134707614,247.7496360271475,243.52942382197313,246.73036193847656,183186500,255.0516571972563,244.5475712669602,1,1.0,0.013888314983226735,0.013888314983226735,1.4463388301716724,1.2470016983715613
2018-10-15,246.37262980088698,247.70487566326898,245.25498944198958,245.3444061279297,102263700,254.6709806847337,244.5554999720445,1,1.0,-0.005617289253166513,-0.005617289253166513,1.4382143266045118,1.2399969291326183
2018-10-16,247.31153546431403,251.0846914965767,246.83765690679488,250.7091522216797,118255800,254.51561486265317,244.61673034268765,1,1.0,0.021866184676542666,0.021866184676542666,1.4696625866744955,1.267110930983378
2018-10-17,250.74491061710347,251.37972284928375,248.169862262265,250.7538604736328,110626000,254.36809508269158,244.67779631413984,1,1.0,0.0001783271633961636,0.0001783271633961636,1.4699246674347266,1.2673368912814085
